Trans. Date,Post Date,Description,Amount,Category
12/16/2018,12/17/2018,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",17.79,"Merchandise"
12/16/2018,12/17/2018,"FATBRAIN TOYS 8005905987 NE",-14.32,"Payments and Credits"
12/16/2018,12/17/2018,"TARGET OVERLAND PARKKS",18.41,"Supermarkets"
12/16/2018,12/18/2018,"SCHEELS OVERLAND PARK OVERLAND PARKKS",-79.63,"Payments and Credits"
12/17/2018,12/17/2018,"AMZN MKTP US*M24TT3OL2 AMZN.COM/BILLWA7F06YFIG2QX",21.03,"Merchandise"
12/17/2018,12/17/2018,"HEN HOUSE #33 913-685-8400 KS",102.28,"Supermarkets"
12/17/2018,12/17/2018,"WAL-MART SC - #0577 OLATHE KS",21.42,"Supermarkets"
12/17/2018,12/17/2018,"WALGREENS #6112 OLATHE KS",6.51,"Merchandise"
12/18/2018,12/18/2018,"6DOLLARSHIRTS.COM 800-991-2032 FL",28.29,"Merchandise"
12/18/2018,12/18/2018,"AMZN MKTP US*M225I7AB0 AMZN.COM/BILLWA4KF3OK2D3WX",19.64,"Merchandise"
12/18/2018,12/18/2018,"GREEN LANTERN #6 OLATHE KS",8.76,"Automotive"
12/18/2018,12/18/2018,"HY VEE 1463 OLATHE KS",16.87,"Supermarkets"
12/18/2018,12/18/2018,"KANSAS UNIVERSITY CONCES LAWRENCE KS",12.50,"Restaurants"
12/18/2018,12/18/2018,"MINIT MART EG 772 OLATHE KS",16.57,"Gasoline"
12/18/2018,12/18/2018,"STARBUCKS STORE 13646 OVERLAND PARKKS016P34FQC7EQ711156",2.29,"Restaurants"
12/18/2018,12/18/2018,"ZEN ZERO LAWRENCE KS",20.36,"Restaurants"
12/19/2018,12/19/2018,"JOSE PEPPERS OLATHE KS",26.00,"Restaurants"
12/19/2018,12/19/2018,"METCALF DISCOUNT LIQUOR OLATHE KS",7.01,"Merchandise"
12/19/2018,12/19/2018,"SAWASDEE THAI CUISINE OVERLAND PARKKS",11.73,"Restaurants"
12/20/2018,12/20/2018,"AMZN MKTP US*M28R77BR1 AMZN.COM/BILLWA2HYNV5A34UC",60.19,"Merchandise"
12/20/2018,12/20/2018,"APL*ITUNES.COM/BILL 800-275-2273 CAMSWX29FM92A0",9.99,"Merchandise"
12/20/2018,12/20/2018,"SPERRYTOPSIDER.COM 617-824-6520 MA",142.26,"Merchandise"
12/20/2018,12/20/2018,"SQ *JESSIE OVERLAND PARKKS0002305843011948991092",114.00,"Services"
12/21/2018,12/21/2018,"ALDI 46051 OVERLAND PAR KS",104.97,"Supermarkets"
12/21/2018,12/21/2018,"APPLE STORE #R283 LEAWOOD KSR283427132665",554.23,"Merchandise"
12/21/2018,12/21/2018,"ATHLETA US 7599 LEAWOOD KS02102R",94.90,"Merchandise"
12/21/2018,12/21/2018,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-55.88,"Awards and Rebate Credits"
12/21/2018,12/21/2018,"CHIPOTLE 1294 OVERLAND PARKKS",40.00,"Restaurants"
12/21/2018,12/21/2018,"GAP US 1212 LEAWOOD KS02106R",32.09,"Merchandise"
12/21/2018,12/21/2018,"GAP US 1212 LEAWOOD KS02136R",56.63,"Merchandise"
12/21/2018,12/21/2018,"GOODWILL OVERLAND PARK OVERLAND PARKKS",12.75,"Merchandise"
12/21/2018,12/21/2018,"INTERNET PAYMENT - THANK YOU",-1837.99,"Payments and Credits"
12/21/2018,12/21/2018,"TRADER JOE'S #723 QPS LEAWOOD KS",71.55,"Supermarkets"
12/22/2018,12/22/2018,"STARBUCKS STORE 10740 LEAWOOD KS00UGPK0HOJMV695171",3.98,"Restaurants"
12/22/2018,12/22/2018,"UNFORKED @ CROWN CENTER KANSAS CITY MO",5.98,"Restaurants"
12/22/2018,12/22/2018,"UNION STATION PARKING KANSAS CITY MO",10.00,"Services"
12/23/2018,12/23/2018,"ALDI 46095 OLATHE KS",12.41,"Supermarkets"
12/23/2018,12/23/2018,"AMZN MKTP US*M235R9DH1 AMZN.COM/BILLWA2EJ0TASYUJH",14.99,"Merchandise"
12/23/2018,12/23/2018,"JOSE PEPPERS OLATHE KS",32.00,"Restaurants"
12/23/2018,12/23/2018,"LONGHORN ST00053140397 OLATHE KS",30.00,"Restaurants"
12/23/2018,12/23/2018,"METCALF DISCOUNT LIQUOR OLATHE KS",15.10,"Merchandise"
12/23/2018,12/23/2018,"Q39 SOUTH OVERLAND PARKKS",27.00,"Restaurants"
12/23/2018,12/23/2018,"TARGET OVERLAND PARKKS",17.86,"Supermarkets"
12/23/2018,12/23/2018,"TST* PARLOR KANSAS CITY MO",8.70,"Restaurants"
12/23/2018,12/23/2018,"TST* PARLOR KANSAS CITY MO",15.28,"Restaurants"
12/24/2018,12/24/2018,"APL*ITUNES.COM/BILL 800-275-2273 CAMSQZ9H4YV0A0",0.99,"Merchandise"
12/24/2018,12/24/2018,"J CREW FACTORY.COM 212-209-2500 VA",4.81,"Merchandise"
12/26/2018,12/26/2018,"BRASS ONION OVERLAND PARKKS",19.59,"Restaurants"
12/26/2018,12/26/2018,"HOMEGOODS #0771 OVERLAND PARKKS",7.74,"Merchandise"
12/26/2018,12/26/2018,"URBAN AIR TRAMPOLINE P OVERLAND PARKKS",16.36,"Travel/ Entertainment"
12/27/2018,12/27/2018,"AMZN MKTP US*M25J787Y0 AMZN.COM/BILLWA41M090000BF",14.22,"Merchandise"
12/27/2018,12/27/2018,"DILLARDS 322 OAK PARK OVERLAND PARKKS2018122703220005200006",14.52,"Department Stores"
12/27/2018,12/27/2018,"GAP OUTLET US 1634 KANSAS CITY KS02710R",29.85,"Merchandise"
12/27/2018,12/27/2018,"GOODWILL OVERLAND PARK OVERLAND PARKKS",41.00,"Merchandise"
12/27/2018,12/27/2018,"HOULIHANS #183 OVERLAND PARKKS",19.87,"Restaurants"
12/27/2018,12/27/2018,"MOTHERHOOD 00016626495 KANSAS CITY KS",46.42,"Merchandise"
12/27/2018,12/30/2018,"ADIDAS 6162 KANSAS CITY KS",-71.96,"Payments and Credits"
12/28/2018,12/28/2018,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",9.71,"Merchandise"
12/28/2018,12/28/2018,"CASEYS OLATHE OLATHE KS",18.19,"Gasoline"
12/28/2018,12/28/2018,"GORDON BIERSCH LEAWOOD LEAWOOD KS",26.90,"Restaurants"
12/28/2018,12/28/2018,"MAGGIANOS KANSAS CITY OVERLAND PARKKS",33.42,"Restaurants"
12/29/2018,12/29/2018,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",9.71,"Merchandise"
12/29/2018,12/29/2018,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0LD0C3N",1.99,"Merchandise"
12/29/2018,12/29/2018,"NETFLIX.COM NETFLIX.COM CA26121803705",7.99,"Services"
12/30/2018,12/30/2018,"FIRST WATCH RESTAURANTS LAWRENCE KS",12.89,"Restaurants"
12/30/2018,12/30/2018,"HY VEE 1463 OLATHE KS",15.93,"Supermarkets"
12/30/2018,12/30/2018,"METCALF DISCOUNT LIQUOR OLATHE KS",19.96,"Merchandise"
12/30/2018,12/30/2018,"TRADER JOE'S #723 QPS LEAWOOD KS",13.06,"Supermarkets"
12/30/2018,12/30/2018,"TRADER JOE'S #723 QPS LEAWOOD KS",85.00,"Supermarkets"
12/30/2018,01/01/2019,"APPLE STORE #R283 LEAWOOD KSR283530563127",-32.73,"Payments and Credits"
12/31/2018,12/31/2018,"ALDI 46095 OLATHE KS",22.98,"Supermarkets"
12/31/2018,12/31/2018,"APL*APPLE ONLINE STORE 800-676-2775 CAW574228265A1",3064.21,"Merchandise"
12/31/2018,12/31/2018,"ARBOR CREEK ACE HDWE OLATHE KS",21.85,"Home Improvement"
12/31/2018,12/31/2018,"PAPA MURPHY'S KS020 OLO 913-764-0500 KS",22.71,"Restaurants"
12/31/2018,12/31/2018,"TARGET OLATHE KS",76.06,"Supermarkets"
01/01/2019,01/01/2019,"BBX*BIRCHBOX INC 877-487-7272 NYBBX*BIRCHBOX INC",10.00,"Merchandise"
01/01/2019,01/01/2019,"IPSY *GLAM BAG HELP.IPSY.COMCA006A6Y08",10.00,"Merchandise"
01/01/2019,01/01/2019,"J CREW 800-562-0258 VA",20.35,"Merchandise"
01/01/2019,01/01/2019,"URBAN AIR TRAMPOLINE P OVERLAND PARKKS",16.36,"Travel/ Entertainment"
01/02/2019,01/02/2019,"AMZN MKTP US*MB0MH9CL0 AMZN.COM/BILLWA2UFPOHQ9XI7",19.60,"Merchandise"
01/02/2019,01/02/2019,"TARGET KANSAS CITY MO",27.99,"Supermarkets"
01/03/2019,01/03/2019,"BUFFALO WILD WINGS 0026 OVERLAND PARKKS",22.15,"Restaurants"
01/03/2019,01/03/2019,"GAP ONLINE 800-4277895 OH",20.65,"Merchandise"
01/03/2019,01/03/2019,"GAP ONLINE 800-4277895 OH",33.09,"Merchandise"
01/03/2019,01/03/2019,"GAP ONLINE 800-4277895 OH",37.83,"Merchandise"
01/04/2019,01/04/2019,"ALDI 46051 OVERLAND PAR KS",39.12,"Supermarkets"
01/04/2019,01/04/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.92,"Restaurants"
01/04/2019,01/04/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",11.73,"Restaurants"
01/04/2019,01/04/2019,"SHOES.COM 888-200-8414 MA715562332PM5QP5P",87.53,"Merchandise"
01/05/2019,01/05/2019,"AMZN MKTP US*MB8EL5410 AMZN.COM/BILLWA5XNGTRLDC7X",7.59,"Merchandise"
01/06/2019,01/06/2019,"AMZN MKTP US*M24440942 AMZN.COM/BILLWAITEM TRANSFERRED FROM PREV ACCOUNT",32.54,"Merchandise"
01/06/2019,01/06/2019,"AMZN MKTP US*M24440942 AMZN.COM/BILLWA5APCNRDP1WR",32.54,"Merchandise"
01/09/2019,01/09/2019,"APL*APPLE ONLINE STORE 800-676-2775 CAITEM TRANSFERRED FROM PREV ACCOUNT",-3064.21,"Payments and Credits"
01/09/2019,01/09/2019,"APL*APPLE ONLINE STORE 800-676-2775 CAW574228265A1",-3064.21,"Payments and Credits"
01/09/2019,01/09/2019,"HY VEE 1463 OLATHE KS",12.03,"Supermarkets"
01/09/2019,01/09/2019,"HY VEE 1463 OLATHE KS",19.85,"Supermarkets"
01/09/2019,01/09/2019,"J CREW LYNCHBURG VAITEM TRANSFERRED FROM PREV ACCOUNT",20.35,"Merchandise"
01/09/2019,01/09/2019,"J CREW LYNCHBURG VA",20.35,"Merchandise"
01/09/2019,01/09/2019,"TOP CELLARS WINE & SPIRI OLATHE KS",16.19,"Merchandise"
01/11/2019,01/11/2019,"HY VEE 1463 OLATHE KS",33.63,"Supermarkets"
01/11/2019,01/11/2019,"LAMARS DONUTS KU OVERLAND PARKKS",5.45,"Restaurants"
01/11/2019,01/11/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",10.73,"Restaurants"
01/11/2019,01/11/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843011977170704",2.97,"Restaurants"
01/11/2019,01/11/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",2.96,"Restaurants"
01/11/2019,01/11/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",3.84,"Restaurants"
01/12/2019,01/12/2019,"AXS.COM*SPRINT CENTER 888-929-7849 CA40341357",62.00,"Travel/ Entertainment"
01/12/2019,01/12/2019,"HY VEE 1463 OLATHE KS",17.69,"Supermarkets"
01/12/2019,01/12/2019,"JANE, LLC 801-382-8585 UT",19.13,"Merchandise"
01/12/2019,01/12/2019,"METCALF DISCOUNT LIQUOR OLATHE KS",37.79,"Merchandise"
01/13/2019,01/13/2019,"ALDI 46051 OVERLAND PAR KS",82.01,"Supermarkets"
01/14/2019,01/14/2019,"AMAZON WEB SERVICES AWS.AMAZON.COWA5XZ1M7TA2IA",1.88,"Services"
01/14/2019,01/14/2019,"AMZN MKTP US*MB9W25452 AMZN.COM/BILLWA1P38V4IP2Q5",13.13,"Merchandise"
01/14/2019,01/14/2019,"HY VEE 1509 OVERLAND PARKKS",8.47,"Supermarkets"
01/15/2019,01/15/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843011981872768",3.19,"Restaurants"
01/15/2019,01/17/2019,"HY VEE 1463 OLATHE KS",13.43,"Supermarkets"
01/16/2019,01/17/2019,"AMZN MKTP US*MB5OK4G91 AMZN.COM/BILLWACPXCRDFA5KW",50.50,"Merchandise"
01/16/2019,01/17/2019,"CASEYS OLATHE OLATHE KS",19.42,"Gasoline"
01/16/2019,01/17/2019,"EL FOGON OVERLAND PARKKS",3.25,"Restaurants"
01/17/2019,01/17/2019,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-55.43,"Awards and Rebate Credits"
01/17/2019,01/17/2019,"INTERNET PAYMENT - THANK YOU",-5737.25,"Payments and Credits"
01/17/2019,01/17/2019,"JOHNSON COUNTY LIBRARY OVERLAND PARKKS",9.60,"Government Services"
01/17/2019,01/17/2019,"PRIDE CLEANERS #47 OVERLAND PARKKS",38.17,"Services"
01/17/2019,01/17/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843011984798030",3.19,"Restaurants"
01/17/2019,01/17/2019,"SQ *MADE IN KC OVERLAND PARKKS0002305843011985635047",26.54,"Merchandise"
01/18/2019,01/18/2019,"CHIPOTLE 0336 OVERLAND PARKKS",12.15,"Restaurants"
01/18/2019,01/18/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.92,"Restaurants"
01/18/2019,01/18/2019,"MINSKY'S PIZZA OVERLAND PARKKS",25.54,"Restaurants"
01/18/2019,01/18/2019,"SAM S LIQUORS OVERLAND PARKKS",15.26,"Merchandise"
01/18/2019,01/18/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843011986335575",3.19,"Restaurants"
01/19/2019,01/19/2019,"BRGR KITCHEN & BAR LEAW OVERLAND PARKKS",60.07,"Restaurants"
01/19/2019,01/19/2019,"USPS PO 1983640541 OVERLAND PARKKS",3.49,"Government Services"
01/20/2019,01/20/2019,"TARGET OVERLAND PARKKS",14.61,"Supermarkets"
01/20/2019,01/20/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",52.22,"Supermarkets"
01/21/2019,01/21/2019,"CVS/PHARMACY #08585 OVERLAND PARKKS",13.39,"Merchandise"
01/21/2019,01/21/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",14.65,"Merchandise"
01/21/2019,01/21/2019,"MARSHALLS #0609 OLATHE KS",96.06,"Merchandise"
01/21/2019,01/21/2019,"THE PEANUT ON SANTA FE OVERLAND PARKKS",16.08,"Restaurants"
01/21/2019,01/21/2019,"ULTA#1284 OLATHE KS",53.56,"Merchandise"
01/22/2019,01/22/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",11.73,"Restaurants"
01/23/2019,01/23/2019,"ALDI 46051 OVERLAND PAR KS",35.05,"Supermarkets"
01/23/2019,01/23/2019,"HOMEGOODS #0771 OVERLAND PARKKS",92.88,"Merchandise"
01/23/2019,01/23/2019,"HY VEE 1509 OVERLAND PARKKS",15.84,"Supermarkets"
01/23/2019,01/25/2019,"HOMEGOODS #0771 OVERLAND PARKKS",-37.54,"Payments and Credits"
01/24/2019,01/24/2019,"BANFIELD WELLNESS PLANS 866-894-7927 WA",69.90,"Merchandise"
01/24/2019,01/24/2019,"KS.GOV PAYMENT 800-452-6727 KS",63.00,"Government Services"
01/24/2019,01/24/2019,"SMITTY'S WINE AND OVERLAND PARKKS",18.34,"Merchandise"
01/24/2019,01/25/2019,"AMZN MKTP US AMZN.COM/BILLWA6J1238N9NJA",-50.50,"Payments and Credits"
01/25/2019,01/25/2019,"AMZN MKTP US*MB7PE2X42 AMZN.COM/BILLWA3CIBAL3P961",49.18,"Merchandise"
01/25/2019,01/25/2019,"CHIPOTLE 0031 OVERLAND PARKKS",7.58,"Restaurants"
01/25/2019,01/25/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.81,"Restaurants"
01/25/2019,01/25/2019,"MALONEYS SPORTSBAR& GRIL OVERLAND PARKKS",11.50,"Restaurants"
01/25/2019,01/27/2019,"HOMEGOODS #0771 OVERLAND PARKKS",-33.17,"Payments and Credits"
01/26/2019,01/26/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",34.95,"Merchandise"
01/26/2019,01/26/2019,"CASEYS OLATHE OLATHE KS",18.83,"Gasoline"
01/26/2019,01/26/2019,"GARRY GRIBBLES RUNNING S OVERLAND PARKKS",130.90,"Merchandise"
01/26/2019,01/26/2019,"RHYTHM BOOZE KANSAS CITY MO",10.03,"Restaurants"
01/26/2019,01/26/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",32.82,"Supermarkets"
01/27/2019,01/27/2019,"BLUE VALLEY EXPRESS CAR OVERLAND PARKKS",8.73,"Automotive"
01/27/2019,01/27/2019,"OLD NAVY US 7817 OLATHE KS02726R",46.41,"Merchandise"
01/27/2019,01/27/2019,"TARGET OLATHE KS",81.78,"Supermarkets"
01/27/2019,01/27/2019,"TST* PARLOR KANSAS CITY MO",9.81,"Restaurants"
01/27/2019,01/27/2019,"TST* PARLOR KANSAS CITY MO",16.39,"Restaurants"
01/28/2019,01/28/2019,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",7.01,"Merchandise"
01/28/2019,01/28/2019,"JF* PRAIRIE LIFE OVERLAN OVERLAND PARKKS",53.46,"Travel/ Entertainment"
01/28/2019,01/28/2019,"THE SHACK OVERLAND PARK OVERLAND PARKKS",44.92,"Restaurants"
01/28/2019,01/28/2019,"UMKC EINSTE23083637579 KANSAS CITY MO",2.53,"Restaurants"
01/29/2019,01/29/2019,"APL* ITUNES.COM/BILL 866-712-7753 CAMSQZKQTFGLA4",17.51,"Merchandise"
01/29/2019,01/29/2019,"APL*ITUNES.COM/BILL 800-275-2273 CAMSS0H9S9ZLA0",0.99,"Merchandise"
01/29/2019,01/29/2019,"NETFLIX.COM NETFLIX.COM CANETFLIX.COM",7.99,"Services"
01/29/2019,01/29/2019,"SPERRYTOPSIDER.COM LEXINGTON MAITEM TRANSFERRED FROM PREV ACCOUNT",-142.26,"Payments and Credits"
01/30/2019,01/30/2019,"ANNTAYLOR LOFT.COM #612 800-342-5266 CT",41.04,"Merchandise"
01/30/2019,01/30/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",9.22,"Merchandise"
01/30/2019,01/30/2019,"PICKLEMANS GOURMET CAFE OVERLAND PARKKS",10.65,"Restaurants"
01/30/2019,01/30/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012003778738",3.19,"Restaurants"
01/30/2019,01/30/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",30.58,"Gasoline"
01/30/2019,01/30/2019,"UMKC EINSTE23083637579 KANSAS CITY MO",4.07,"Restaurants"
01/30/2019,01/31/2019,"TARGET OVERLAND PARKKS",-38.31,"Payments and Credits"
01/31/2019,01/31/2019,"60641 - CROWN CENTER - O KANSAS CITY MO",10.00,"Services"
01/31/2019,01/31/2019,"FOX AND HOUND #65029 OVERLAND PARKKS",11.25,"Restaurants"
02/01/2019,02/01/2019,"FIVE GUYS KS 0281 QSR OLATHE KS",24.81,"Restaurants"
02/01/2019,02/01/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.81,"Restaurants"
02/01/2019,02/01/2019,"METCALF DISCOUNT LIQUOR OLATHE KS",15.11,"Merchandise"
02/01/2019,02/01/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012006681177",3.19,"Restaurants"
02/02/2019,02/02/2019,"ALDI 46051 OVERLAND PAR KS",15.82,"Supermarkets"
02/02/2019,02/02/2019,"AMAZON.COM*MB08Z3I60 AMZN.COM/BILLWA1E1OP2247V3",20.83,"Merchandise"
02/02/2019,02/02/2019,"JOSE PEPPERS OVERLAND PARKKS",12.90,"Restaurants"
02/02/2019,02/02/2019,"JOSE PEPPERS OVERLAND PARKKS",50.73,"Restaurants"
02/02/2019,02/02/2019,"PRIMARY.COM 844-495-5675 NY",100.80,"Merchandise"
02/02/2019,02/02/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",112.58,"Supermarkets"
02/03/2019,02/03/2019,"AMAZON WEB SERVICES AWS.AMAZON.COWA36F2LIIND9E",4.71,"Services"
02/03/2019,02/03/2019,"AMZN MKTP US*MB4RK0DS2 AMZN.COM/BILLWA69RYL9MH7Y3",15.67,"Merchandise"
02/03/2019,02/03/2019,"BANFIELD 0237 OVERLAND PARKKS",70.50,"Services"
02/03/2019,02/03/2019,"CASEYS OLATHE OLATHE KS",17.72,"Gasoline"
02/03/2019,02/03/2019,"DAIRY QUEEN #11581 OLATHE KS",7.42,"Restaurants"
02/03/2019,02/03/2019,"TARGET OVERLAND PARKKS",86.63,"Supermarkets"
02/04/2019,02/04/2019,"APL*APPLE ONLINE STORE 800-676-2775 CAW706942052A690829471",1853.61,"Merchandise"
02/04/2019,02/04/2019,"DMI* DELL BUS ONLINE 800-456-3355 TXWN18576260",1225.02,"Merchandise"
02/04/2019,02/04/2019,"TARGET OVERLAND PARKKS",34.31,"Supermarkets"
02/05/2019,02/05/2019,"BBX*BIRCHBOX INC 877-487-7272 NYBBX*BIRCHBOX INC",10.00,"Merchandise"
02/05/2019,02/05/2019,"CHEWY.COM 800-672-4399 FLPMT-135756995",45.35,"Merchandise"
02/05/2019,02/05/2019,"JF* PRAIRIE LIFE OVERLAN OVERLAND PARKKS",53.46,"Travel/ Entertainment"
02/06/2019,02/06/2019,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0MEQP1R",1.99,"Merchandise"
02/06/2019,02/06/2019,"GROOPDEALZ 844-234-2987 UT",21.98,"Merchandise"
02/06/2019,02/06/2019,"IPSY *GLAM BAG HELP.IPSY.COMCA006IDT7A",10.00,"Merchandise"
02/06/2019,02/06/2019,"TOP CELLAR SELECT OVERLAND PARKKS",19.42,"Merchandise"
02/07/2019,02/07/2019,"APPLE STORE #R283 LEAWOOD KSR283504558505",108.01,"Merchandise"
02/07/2019,02/07/2019,"BLUE VALLEY RECREATION C 913-6856000 KS",115.00,"Government Services"
02/07/2019,02/08/2019,"DMI* DELL BUS ONLINE 800-456-3355 TXWN18576260",-65.69,"Payments and Credits"
02/08/2019,02/08/2019,"AMAZON.COM*MI01J3Z41 AMZN.COM/BILLWA6UQ09LI3V5K",13.13,"Merchandise"
02/08/2019,02/08/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.92,"Restaurants"
02/08/2019,02/08/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",28.00,"Restaurants"
02/08/2019,02/08/2019,"TARGET OVERLAND PARKKS",112.33,"Supermarkets"
02/08/2019,02/10/2019,"TARGET OVERLAND PARKKS",-7.64,"Payments and Credits"
02/09/2019,02/09/2019,"BREW TOP PUB AND PATIO OVERLAND PARKKS",12.00,"Restaurants"
02/09/2019,02/09/2019,"JOHNNYS TAVERN - 1 OVERLAND PARKKS",71.84,"Restaurants"
02/09/2019,02/09/2019,"SQ *BLADE & TIMBER LEAWOOD KS0002305843012021425317",20.00,"Merchandise"
02/10/2019,02/10/2019,"TARGET OVERLAND PARKKS",55.83,"Supermarkets"
02/10/2019,02/10/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",76.99,"Supermarkets"
02/10/2019,02/10/2019,"URBAN AIR TRAMPOLINE P OVERLAND PARKKS",16.36,"Travel/ Entertainment"
02/11/2019,02/11/2019,"WALGREENS #6112 OLATHE KS",7.64,"Merchandise"
02/12/2019,02/12/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",34.95,"Merchandise"
02/12/2019,02/12/2019,"SP * CENTS OF STYLE 877-927-6846 UT",14.00,"Merchandise"
02/13/2019,02/13/2019,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",21.58,"Merchandise"
02/13/2019,02/13/2019,"DOLLAR TREE OVERLAND PARKKS",9.82,"Merchandise"
02/13/2019,02/13/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",20.22,"Gasoline"
02/14/2019,02/14/2019,"HEN HOUSE #33 OVERLAND PARKKS",38.62,"Supermarkets"
02/14/2019,02/14/2019,"PANERA BREAD #202371 216-525-2715 KS",32.66,"Restaurants"
02/14/2019,02/17/2019,"GIGIS CUPCAKES - OVERLAN OVERLAND PARKKS",16.37,"Merchandise"
02/14/2019,02/17/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",44.65,"Supermarkets"
02/15/2019,02/17/2019,"ALDI 46051 OVERLAND PAR KS",47.07,"Supermarkets"
02/15/2019,02/17/2019,"DSW PINNACLE VILLAGE OVERLAND PARKKS",26.17,"Merchandise"
02/15/2019,02/17/2019,"HOT BASIL THAI CUISINE OVERLAND PARKKS",33.11,"Restaurants"
02/15/2019,02/17/2019,"LAMARS DONUTS KU OVERLAND PARKKS",4.44,"Restaurants"
02/15/2019,02/17/2019,"TARGET OVERLAND PARKKS",27.40,"Supermarkets"
02/16/2019,02/16/2019,"INTERNET PAYMENT - THANK YOU",-2735.68,"Payments and Credits"
02/16/2019,02/17/2019,"GRUNAUER KANSAS CITY MO",104.26,"Restaurants"
02/16/2019,02/17/2019,"HOBBY-LOBBY #0075 OLATHE KS",36.74,"Merchandise"
02/16/2019,02/17/2019,"PRICE CHOPPER 500 LEAWOOD KS",1.07,"Supermarkets"
02/16/2019,02/17/2019,"SCHEELS OVERLAND PARK OVERLAND PARKKS",60.17,"Merchandise"
02/17/2019,02/17/2019,"OPERA HOUSE CAFE KANSAS CITY MO",4.56,"Restaurants"
02/17/2019,02/17/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012033399802",3.19,"Restaurants"
02/17/2019,02/17/2019,"UNION STATION PARKING KANSAS CITY MO",5.00,"Services"
02/18/2019,02/18/2019,"BATSON STANLEY LIQUORS L OVERLAND PARKKS",38.87,"Merchandise"
02/18/2019,02/18/2019,"PRIDE CLEANERS #47 OVERLAND PARKKS",60.98,"Services"
02/18/2019,02/18/2019,"QT 248 INDEPENDENCE MO",4.50,"Gasoline"
02/19/2019,02/19/2019,"CASEYS OLATHE OLATHE KS",32.40,"Gasoline"
02/19/2019,02/19/2019,"CHIPOTLE 0015 OVERLAND PARKKS",7.58,"Restaurants"
02/19/2019,02/19/2019,"MARRIOTT 337E1 OVERLAN OVERLAND PARKKS01950R",4.25,"Travel/ Entertainment"
02/19/2019,02/19/2019,"SMITTY'S WINE AND OVERLAND PARKKS",57.77,"Merchandise"
02/20/2019,02/20/2019,"ALDI 46051 OVERLAND PAR KS",51.44,"Supermarkets"
02/20/2019,02/20/2019,"WAL-MART SC - #0577 OLATHE KS",37.57,"Supermarkets"
02/21/2019,02/21/2019,"AMZN MKTP US*MI2RX4VJ1 AMZN.COM/BILLWA7HATF029UPV",25.98,"Merchandise"
02/21/2019,02/21/2019,"CHIPOTLE 0015 OVERLAND PARKKS",7.58,"Restaurants"
02/21/2019,02/21/2019,"J CREW 800-562-0258 VA",6.86,"Merchandise"
02/21/2019,02/21/2019,"J CREW 800-562-0258 VA",9.14,"Merchandise"
02/21/2019,02/21/2019,"J CREW 800-562-0258 VA",11.86,"Merchandise"
02/21/2019,02/21/2019,"THE ROASTERIE - LEAWOOD LEAWOOD KS",2.50,"Restaurants"
02/22/2019,02/22/2019,"JOSE PEPPERS OLATHE KS",4.30,"Restaurants"
02/22/2019,02/22/2019,"JOSE PEPPERS OLATHE KS",37.61,"Restaurants"
02/22/2019,02/22/2019,"LAMARS DONUTS KU OVERLAND PARKKS",3.81,"Restaurants"
02/22/2019,02/22/2019,"TRAVEL CLEAN CAR WASH OVERLAND PARKKS",8.75,"Automotive"
02/23/2019,02/23/2019,"CASEYS OLATHE OLATHE KS",19.02,"Gasoline"
